F0204;[0.03541043495113528, 0.1770521747556764, 0.3541043495113528, 0.3541043495113528, 0.1770521747556764, 0.03541043495113528];[1.0, -0.6523308743333627, 1.2991318173791147, -0.825887518030118, 0.5159221050763529, -0.20370161165565764];[0.5455885202796159]
F0205;[0.2791469430021133, 1.3957347150105663, 2.7914694300211327, 2.7914694300211327, 1.3957347150105663, 0.2791469430021133];[1.0, 2.598982654007624, 3.0670588829371384, 1.7883699602639929, 0.4874109629817358, -0.009120284122867226];[0.8145494933406878]
F0206;[0.00014691540719479097, 0.0008814924431687458, 0.0022037311079218646, 0.0029383081438958195, 0.0022037311079218646, 0.0008814924431687458, 0.00014691540719479097];[1.0, -4.489700250171139, 9.088942157845779, -10.493175101454149, 7.249397361991709, -2.836580474861904, 0.4916661817277099];[0.2439759113437846]
F0207;[0.5951616413507974, 3.5709698481047845, 8.927424620261961, 11.903232827015948, 8.927424620261961, 3.5709698481047845, 0.5951616413507974];[1.0, 5.164307846182676, 11.207313860022932, 13.08975124459196, 8.68925354593891, 3.1148496170985696, 0.4725939590124037];[0.9453227123185219]
F0208;[0.014129160509315761, 0.08477496305589458, 0.21193740763973642, 0.2825832101863152, 0.21193740763973642, 0.08477496305589458, 0.014129160509315761];[1.0, -1.1308889079430045, 1.9616682693456342, -1.6757631285959977, 1.2707058624526872, -0.625520980447654, 0.21440233064413067];[0.5331134289255554]
F0209;[0.00035832528394223436, 0.002149951703653406, 0.005374879259133516, 0.007166505678844687, 0.005374879259133516, 0.002149951703653406, 0.00035832528394223436];[1.0, -4.103380369241914, 7.880678985134975, -8.852830060678617, 6.085374999872765, -2.421271610249933, 0.4371591003612002];[0.28456365708391596]
F0210;[1.5438987132392183e-12, 9.26339227943531e-12, 2.3158480698588273e-11, 3.0877974264784367e-11, 2.3158480698588273e-11, 9.26339227943531e-12, 1.5438987132392183e-12];[1.0, -5.966380912684739, 14.834216184806428, -19.673005184126158, 14.677528889550151, -5.841002387797267, 0.9686434103624503];[0.010924841823759412]
F0211;[0.020051451945743117, 0.14036016362020182, 0.42108049086060545, 0.7018008181010091, 0.7018008181010091, 0.42108049086060545, 0.14036016362020182, 0.020051451945743117];[1.0, 0.06451642227194326, 1.5469149036463272, -0.5363743364037116, 0.9229401001732487, -0.5381284635880568, 0.2717598466681556, -0.16504262371278713];[0.62545475764317]
F0212;[0.007359688675236567, 0.05151782072665597, 0.1545534621799679, 0.25758910363327986, 0.25758910363327986, 0.1545534621799679, 0.05151782072665597, 0.007359688675236567];[1.0, -1.2809315846525908, 2.414456214718186, -2.379130937340751, 2.1227270727439063, -1.3683442827778436, 0.6413566417118279, -0.20809297397245424];[0.5448073867054858]
F0213;[4.509323341630038e-07, 3.1565263391410264e-06, 9.469579017423079e-06, 1.5782631695705133e-05, 1.5782631695705133e-05, 9.469579017423079e-06, 3.1565263391410264e-06, 4.509323341630038e-07];[1.0, -6.321622193710741, 17.411307438230438, -27.065284792883652, 25.63213842602622, -14.784566129547747, 4.8082014546878575, -0.6801164834635947];[0.1329870146215847]
F0214;[0.006213518661861592, 0.04349463063303114, 0.13048389189909343, 0.21747315316515572, 0.21747315316515572, 0.13048389189909343, 0.04349463063303114, 0.006213518661861592];[1.0, -1.4860502316916602, 2.6662151879145553, -2.7466852964811883, 2.413189776341787, -1.5467357524405088, 0.7112162034359429, -0.2158194983606432];[0.5320465436891599]
F0215;[0.0002173699776548528, 0.0015215898435839697, 0.004564769530751908, 0.007607949217919848, 0.007607949217919848, 0.004564769530751908, 0.0015215898435839697, 0.0002173699776548528];[1.0, -4.392086533411877, 9.502962526818315, -12.711007682867361, 11.22730146126964, -6.519540366533988, 2.3070012758090495, -0.386807323943959];[0.32840809481206346]
F0216;[0.014148492062013693, 0.11318793649610955, 0.3961577777363834, 0.7923155554727668, 0.9903944443409585, 0.7923155554727668, 0.3961577777363834, 0.11318793649610955, 0.014148492062013693];[1.0, 0.3616286788242744, 1.7930434813231668, -0.22774458197270614, 1.1857943117484995, -0.5467113365678489, 0.5350276478603748, -0.1939387701780253, 0.15686708265805957];[0.6458126528889769]
F0217;[7.841685382708605e-05, 0.0006273348306166884, 0.0021956719071584093, 0.004391343814316819, 0.005489179767896023, 0.004391343814316819, 0.0021956719071584093, 0.0006273348306166884, 7.841685382708605e-05];[1.0, -4.9479432061447435, 12.21094394389272, -19.076920745443008, 20.407589409605247, -15.226222329573645, 7.729293256127846, -2.447660038636457, 0.37344391039534874];[0.34161882430214074]
F0218;[4.910148033688326e-05, 0.0003928118426950661, 0.0013748414494327314, 0.002749682898865463, 0.0034371036235818285, 0.002749682898865463, 0.0013748414494327314, 0.0003928118426950661, 4.910148033688326e-05];[1.0, -5.221941781165816, 13.32396959445741, -21.249393938807827, 22.960534391994052, -17.137251663714608, 8.619083257324434, -2.67603753397652, 0.39514142225918947];[0.3219568202021921]
F0219;[0.002231133218405982, 0.017849065747247855, 0.06247173011536749, 0.12494346023073498, 0.15617932528841874, 0.12494346023073498, 0.06247173011536749, 0.017849065747247855, 0.002231133218405982];[1.0, -2.075146448102199, 3.898600399726555, -4.801033498987685, 4.781186035352292, -3.63685352321044, 2.124347203101751, -0.8753775564120018, 0.22514078566648418];[0.5184064634388338]
F0220;[0.3216939103767755, 2.573551283014204, 9.007429490549715, 18.01485898109943, 22.518573726374285, 18.01485898109943, 9.007429490549715, 2.573551283014204, 0.3216939103767755];[1.0, 5.899136088451074, 15.518022235780977, 23.7653379978876, 23.237502479231633, 14.949974952246079, 6.254343603008139, 1.5859729375312361, 0.19201475016507596];[0.9044996680631548]
F0221;[0.1206344151586848, 1.0857097364281632, 4.342838945712653, 10.133290873329523, 15.199936309994284, 15.199936309994284, 10.133290873329523, 4.342838945712653, 1.0857097364281632, 0.1206344151586848];[1.0, 4.958890448968257, 11.58915873824264, 16.32437074558676, 15.060405719688458, 9.164650102586505, 3.409130132988195, 0.4893400023506061, -0.15705906460580632, -0.07406626455897418];[0.8402492438705018]
F0222;[0.01999034090511535, 0.17991306814603814, 0.7196522725841525, 1.6791886360296893, 2.518782954044534, 2.518782954044534, 1.6791886360296893, 0.7196522725841525, 0.17991306814603814, 0.01999034090511535];[1.0, 1.7708544374452142, 3.02275326197444, 2.199534467263221, 1.9108218587560417, 0.41348272048265766, 0.3451453401492286, -0.25967287822380347, -0.037153989380053626, -0.13071067504788714];[0.7089712451558813]
F0223;[0.22501071134908043, 2.025096402141724, 8.100385608566896, 18.900899753322758, 28.351349629984135, 28.351349629984135, 18.900899753322758, 8.100385608566896, 2.025096402141724, 0.22501071134908043];[1.0, 6.14193178469616, 17.093728605870556, 28.095766893270167, 29.825301394074412, 20.93312931972995, 9.449847765853587, 2.452877235838752, 0.2352088407577493, -0.022307629362179338];[0.8878699729825084]
F0224;[0.0001908070030495087, 0.0017172630274455783, 0.006869052109782313, 0.01602778825615873, 0.024041682384238098, 0.024041682384238098, 0.01602778825615873, 0.006869052109782313, 0.0017172630274455783, 0.0001908070030495087];[1.0, -4.068941755678269, 9.514051385886317, -15.178401666020516, 17.861261910535553, -15.866851854193651, 10.606564364765736, -5.1598351818768435, 1.676275153689654, -0.28642917154663644];[0.43490445246817944]
F0225;[0.00708024217525618, 0.06372217957730562, 0.2548887183092225, 0.5947403427215191, 0.8921105140822787, 0.8921105140822787, 0.5947403427215191, 0.2548887183092225, 0.06372217957730562, 0.00708024217525618];[1.0, 0.1492815197257566, 2.0373940810803424, -0.6072123428519025, 1.7096893105590147, -1.043399529219752, 0.9066422794165152, -0.6071232189963992, 0.23982237409722687, -0.1600104800796389];[0.6388914080958662]
F0226;[0.8275891323993376, -0.8275891323993376];[1.0, -0.6551782647986752];[0.24738746552053503]
F0227;[0.3374141189248484, -0.3374141189248484];[1.0, 0.3251717621503033];[0.838586467642692]
F0228;[0.6159074274877274, -0.6159074274877274];[1.0, -0.23181485497545473];[0.5643006648835402]
F0229;[0.6426696158485742, -0.6426696158485742];[1.0, -0.2853392316971485];[0.5281773666591028]
F0230;[0.945394694999029, -0.945394694999029];[1.0, -0.8907893899980579];[0.0719547662783021]
F0231;[0.7484792234530704, -1.4969584469061408, 0.7484792234530704];[1.0, -1.6374497785573552, 0.7217802269464361];[0.10495045195957298]
F0232;[0.2992028592302117, -0.5984057184604235, 0.2992028592302117];[1.0, -0.029300273250261334, 0.3135442452945794];[0.5084294127185939]
F0233;[0.0024660008905661767, -0.004932001781132353, 0.0024660008905661767];[1.0, 1.8820824426532499, 0.8931500366834112];[0.9672011168824866]
F0234;[0.01904715952767997, -0.03809431905535994, 0.01904715952767997];[1.0, 1.6345876157628847, 0.7200726737312463];[0.9039501488704726]
F0235;[0.0997482560931594, -0.1994965121863188, 0.0997482560931594];[1.0, 1.004197932379791, 0.4518754688636434];[0.7541465594128447]
F0236;[0.2278002914567328, -0.6834008743701985, 0.6834008743701985, -0.2278002914567328];[1.0, -0.3984332307827792, 0.5282906434312897, 0.10432154256020648];[0.3857736620749982]
F0237;[0.1452503773075871, -0.4357511319227613, 0.4357511319227613, -0.1452503773075871];[1.0, 0.22518117597083626, 0.5758877439702345, 0.18870354953870175];[0.481674241143361]
F0238;[0.034559097452375814, -0.10367729235712744, 0.10367729235712744, -0.034559097452375814];[1.0, 1.577081320594346, 1.2512258125776565, 0.39767171236430393];[0.69943143090581]
F0239;[0.9296291545871102, -2.7888874637613306, 2.7888874637613306, -0.9296291545871102];[1.0, -2.855851167662041, 2.7187074752295985, -0.8624745938052417];[0.018663192605954504]
F0240;[0.2313295704586164, -0.6939887113758492, 0.6939887113758492, -0.2313295704586164];[1.0, -0.42152483507140986, 0.530042595403209, 0.10093086680568727];[0.3822429007368163]
F0241;[0.4475195632931628, -1.7900782531726511, 2.6851173797589767, -1.7900782531726511, 0.4475195632931628];[1.0, -2.580334631803625, 2.74993489696615, -1.390785937607975, 0.31294787243959765];[0.14806833315626045]
F0242;[0.046986335729836945, -0.18794534291934778, 0.28191801437902164, -0.18794534291934778, 0.046986335729836945];[1.0, 0.940552200478315, 1.1894964835885098, 0.652989771992462, 0.24755806150474335];[0.5218975629018887]
F0243;[0.5959810633186443, -2.3839242532745772, 3.575886379911866, -2.3839242532745772, 0.5959810633186443];[1.0, -3.1657523093544064, 3.8778962336124962, -2.1762126204514636, 0.4793668599100474];[0.08911135722287011]
F0244;[0.23859549334413177, -0.9543819733765271, 1.4315729600647906, -0.9543819733765271, 0.23859549334413177];[1.0, -1.3929199879628387, 1.2736470052112026, -0.43246191455192895, 0.18430783860038435];[0.2687587297926989]
F0245;[0.008107475872524177, -0.03242990349009671, 0.048644855235145064, -0.03242990349009671, 0.008107475872524177];[1.0, 2.392407996234633, 2.732266132226373, 1.6076333534990312, 0.4133230182557719];[0.7024988447762446]
F0246;[0.11725363643439211, -0.5862681821719605, 1.172536364343921, -1.172536364343921, 0.5862681821719605, -0.11725363643439211];[1.0, -1.0901548543611674, 1.2905329100639746, -0.3026859061323108, 0.1886963730925244, 0.11995367774942975];[0.30725221647059064]
F0247;[0.0007304462956840008, -0.003652231478420004, 0.007304462956840008, -0.007304462956840008, 0.003652231478420004, -0.0007304462956840008];[1.0, 3.6442342346842844, 5.87500158314399, 5.135411279595753, 2.41925873540543, 0.4912405228074933];[0.7577168983101866]
F0248;[0.04637898118594205, -0.23189490592971027, 0.46378981185942053, -0.46378981185942053, 0.23189490592971027, -0.04637898118594205];[1.0, 0.29849035522027556, 1.1308971922606015, 0.5729865451812042, 0.4102478375500545, 0.18554073145903022];[0.4236244240999064]
F0249;[0.02416026616618672, -0.1208013308309336, 0.2416026616618672, -0.2416026616618672, 0.1208013308309336, -0.02416026616618672];[1.0, 1.1148364882158002, 1.6413528208919974, 1.2063944446781534, 0.6829794112223397, 0.22997278190240839];[0.4956154942683687]
F0250;[0.5285700527375546, -2.642850263687773, 5.285700527375546, -5.285700527375546, 2.642850263687773, -0.5285700527375546];[1.0, -3.782782311367714, 5.794483294675173, -4.43491803492977, 1.6669370694943215, -0.23512097713477123];[0.09119960144053507]
F0251;[2.263864516730486e-09, -1.3583187100382915e-08, 3.395796775095729e-08, -4.527729033460972e-08, 3.395796775095729e-08, -1.3583187100382915e-08, 2.263864516730486e-09];[1.0, 5.871907206611619, 14.387188644054078, 18.827547423686116, 13.878761849161998, 5.464093265246798, 0.8975975648947143];[0.9629519502604803]
F0252;[0.2626575171954507, -1.5759451031727043, 3.9398627579317607, -5.253150343909015, 3.9398627579317607, -1.5759451031727043, 0.2626575171954507];[1.0, -3.510666311661411, 5.576188021455353, -4.986911490955839, 2.722328193243366, -0.8982365256633335, 0.16689067010428546];[0.15697392131803334]
F0253;[0.002012177112803883, -0.012073062676823298, 0.030182656692058246, -0.04024354225607766, 0.030182656692058246, -0.012073062676823298, 0.002012177112803883];[1.0, 3.0379921416631763, 5.075655529899115, 5.327607972417136, 3.6671107677462027, 1.5617199062565743, 0.32904651334052776];[0.6169213458213066]
F0254;[5.91971628670516e-05, -0.00035518297720230963, 0.000887957443005774, -0.001183943257341032, 0.000887957443005774, -0.00035518297720230963, 5.91971628670516e-05];[1.0, 4.798575862063952, 10.131625527241507, 11.973596864348416, 8.327798929451745, 3.227810471851238, 0.544809641357819];[0.7914118500805862]
F0255;[5.543620147761203e-07, -3.3261720886567216e-06, 8.315430221641804e-06, -1.1087240295522406e-05, 8.315430221641804e-06, -3.3261720886567216e-06, 5.543620147761203e-07];[1.0, 5.600596035544105, 13.196446429542567, 16.739370142126422, 12.053193282443377, 4.670364657528696, 0.760730931495577];[0.9061907149722456]
F0256;[1.7819880341034153e-07, -1.2473916238723907e-06, 3.7421748716171723e-06, -6.236958119361953e-06, 6.236958119361953e-06, -3.7421748716171723e-06, 1.2473916238723907e-06, -1.7819880341034153e-07];[1.0, 6.438474122848633, 17.987056028680158, 28.25221907058231, 26.93705453888767, 15.586895436399441, 5.06757804403353, 0.7140771723241314];[0.8838356931664313]
F0257;[0.11294328468260272, -0.790602992778219, 2.371808978334657, -3.953014963891095, 3.953014963891095, -2.371808978334657, 0.790602992778219, -0.11294328468260272];[1.0, -2.8924575822949183, 4.3740606626561345, -3.7637832455591913, 2.0449155327685338, -0.5006221411393048, -0.027618424244751305, 0.09148030080018818];[0.21642335960808823]
F0258;[0.003696198006275592, -0.025873386043929143, 0.07762015813178744, -0.1293669302196457, 0.1293669302196457, -0.07762015813178744, 0.025873386043929143, -0.003696198006275592];[1.0, 2.0765456120209667, 3.5637993452195644, 3.9927040786057857, 3.440365453154068, 2.1575734699843307, 0.9360617299365013, 0.24029002289577436];[0.5055490774479618]
F0259;[0.001300923632666271, -0.009106465428663897, 0.02731939628599169, -0.045532327143319486, 0.045532327143319486, -0.02731939628599169, 0.009106465428663897, -0.001300923632666271];[1.0, 3.0955745155669865, 5.706965765004843, 6.963043023469327, 6.009470904120011, 3.623009697177475, 1.424112693728578, 0.29240390165836005];[0.5741530323502461]
F0260;[2.6236396806273855e-05, -0.00018365477764391698, 0.000550964332931751, -0.000918273888219585, 0.000918273888219585, -0.000550964332931751, 0.00018365477764391698, -2.6236396806273855e-05];[1.0, 5.37781858078214, 13.191027017269885, 18.989422232985095, 17.260814589228477, 9.888290132127537, 3.3047356066732734, 0.4976880084856621];[0.7590292404319402]
F0261;[0.7203588248792472, -5.7628705990339775, 20.170047096618923, -40.340094193237846, 50.425117741547304, -40.340094193237846, 20.170047096618923, -5.7628705990339775, 0.7203588248792472];[1.0, -7.563819142975342, 25.059253304972838, -47.500102780750176, 56.34734090459364, -42.83960161779853, 20.387200331951938, -5.553231039597748, 0.6629600572105238];[0.021109783204619537]
F0262;[0.18710267697780375, -1.49682141582243, 5.238874955378505, -10.47774991075701, 13.097187388446262, -10.47774991075701, 5.238874955378505, -1.49682141582243, 0.18710267697780375];[1.0, -4.828125441625964, 10.726317222291069, -14.144787099994904, 12.162680758342628, -7.097954090442089, 2.868701206316792, -0.7886330458327288, 0.1255611782629312];[0.14343680387213165]
F0263;[0.105994993984302, -0.847959951874416, 2.967859831560456, -5.935719663120912, 7.41964957890114, -5.935719663120912, 2.967859831560456, -0.847959951874416, 0.105994993984302];[1.0, -3.7515266566305883, 6.97146237450386, -7.83229172213185, 5.926382089505259, -3.135113618858325, 1.2925223230004486, -0.4246932280705077, 0.11166285168635366];[0.19249120140515286]
F0264;[0.00010111039132072323, -0.0008088831305657859, 0.0028310909569802508, -0.0056621819139605015, 0.0070777273924506265, -0.0056621819139605015, 0.0028310909569802508, -0.0008088831305657859, 0.00010111039132072323];[1.0, 4.7880661861641975, 11.587162535126952, 17.88658091508499, 19.025935183436076, 14.195969516684906, 7.248074390034252, 2.3231897764345533, 0.3616769033671581];[0.6472290368541324]
F0265;[0.2055068759154559, -1.6440550073236473, 5.7541925256327655, -11.508385051265531, 14.385481314081915, -11.508385051265531, 5.7541925256327655, -1.6440550073236473, 0.2055068759154559];[1.0, -5.010441274792087, 11.467204293000117, -15.521257258542674, 13.643889183467468, -8.092891612426655, 3.2797642160583513, -0.881955834154684, 0.13171818690779888];[0.1352190564791793]
F0266;[0.00016448351912231628, -0.0014803516721008465, 0.005921406688403386, -0.013816615606274568, 0.02072492340941185, -0.02072492340941185, 0.013816615606274568, -0.005921406688403386, 0.0014803516721008465, -0.00016448351912231628];[1.0, 4.197668638833178, 9.962260668823696, 16.052109284477964, 18.984728326019603, 16.88402182959018, 11.255310018371283, 5.437575330637977, 1.7455398768918795, 0.2922482447765408];[0.5721248103972238]
F0267;[0.0004086754105474364, -0.003678078694926927, 0.014712314779707709, -0.034328734485984655, 0.05149310172897698, -0.05149310172897698, 0.034328734485984655, -0.014712314779707709, 0.003678078694926927, -0.0004086754105474364];[1.0, 3.3572963246081113, 7.267149103507746, 10.95849653223194, 12.559912349386003, 11.096611901747206, 7.542590277965083, 3.820327163718485, 1.3294772077590795, 0.2571552061118821];[0.5273913884852952]
F0268;[0.8996795835525822, -8.09711625197324, 32.38846500789296, -75.5730850184169, 113.35962752762535, -113.35962752762535, 75.5730850184169, -32.38846500789296, 8.09711625197324, -0.8996795835525822];[1.0, -8.791010620834111, 34.34539547883286, -78.26822151611134, 114.6526650320316, -111.95809870418397, 72.87792786538456, -30.493526620633265, 7.441985013211962, -0.8071159276980566];[0.007408371035266148]
F0269;[0.0012667653659411693, -0.011400888293470524, 0.045603553173882094, -0.10640829073905822, 0.15961243610858733, -0.15961243610858733, 0.10640829073905822, -0.045603553173882094, 0.011400888293470524, -0.0012667653659411693];[1.0, 2.1315965724729837, 4.323006536370745, 5.769881257218187, 6.417335952711882, 5.613155148507486, 3.9498589929936516, 2.1613273428123696, 0.8502725574958468, 0.21592985119921831];[0.4662008601008434]
F0270;[0.020413198177267895, -0.18371878359541105, 0.7348751343816442, -1.7147086468905033, 2.5720629703357547, -2.5720629703357547, 1.7147086468905033, -0.7348751343816442, 0.18371878359541105, -0.020413198177267895];[1.0, -1.8053740173633592, 3.067936262683554, -2.272189649381354, 1.9459808736307358, -0.445230788139399, 0.34310311351417194, 0.256255357546532, -0.041853456545576095, 0.1301484238593043];[0.28956765878914137]
F0271;[0.3078022148689262, 0.0, -0.3078022148689262];[1.0, -1.243726306223791, 0.3843955702621476];[0.08921361999449418, 0.23087670730276166]
F0272;[0.4870181006473421, 0.0, -0.4870181006473421];[1.0, 0.24227183675920652, 0.025963798705315982];[0.42495346685196944, 0.7114517465610509]
F0273;[0.7113508982424402, 0.0, -0.7113508982424402];[1.0, -0.07104406549379882, -0.42270179648488054];[0.18983267614367816, 0.761273546202378]
F0274;[0.19947654144101915, 0.0, -0.19947654144101915];[1.0, -0.5365359186845162, 0.6010469171179617];[0.35197727919575683, 0.43226957429625434]
F0275;[0.43079975282846195, 0.0, -0.43079975282846195];[1.0, 0.5794846467191239, 0.13840049434307616];[0.540545309963127, 0.7745760368220941]
F0276;[0.7355676402958499, 0.0, -1.4711352805916997, 0.0, 0.7355676402958499];[1.0, -0.19214540893373178, -1.5778227046907196, 0.09633208316059981, 0.7003954382999373];[0.029879520849078522, 0.9150857387104969]
F0277;[0.014119491475632419, 0.0, -0.028238982951264837, 0.0, 0.014119491475632419];[1.0, -3.6607463959302127, 5.081578554108169, -3.1762397799548086, 0.7556592680246469];[0.017391592625420893, 0.09913484436913289]
F0278;[0.0899783343139377, 0.0, -0.1799566686278754, 0.0, 0.0899783343139377];[1.0, -2.855439326762718, 3.266773965271537, -1.8700792857382078, 0.4708189230808315];[0.048336485146962094, 0.27947176424597986]
F0279;[0.0849072540938617, 0.0, -0.1698145081877234, 0.0, 0.0849072540938617];[1.0, 1.6056576257006046, 1.7929068729347812, 1.0686116021233405, 0.4814982306549225];[0.550024728066741, 0.7733200809300791]
F0280;[0.03460913203969477, 0.0, -0.06921826407938954, 0.0, 0.03460913203969477];[1.0, -0.6644038661867896, 1.5945007278116274, -0.5255526280823436, 0.6362660325556841];[0.3735436576568433, 0.5068999196335613]
F0281;[0.3232915408946848, 0.0, -0.9698746226840544, 0.0, 0.9698746226840544, 0.0, -0.3232915408946848];[1.0, -0.8192978867424282, -0.6721827038786701, 0.19790332293624724, 0.7077567381113108, -0.2731750820875474, 0.011995965376064812];[0.09234252957744937, 0.7909231197515693]
F0282;[0.0004940921343626035, 0.0, -0.0014822764030878106, 0.0, 0.0014822764030878106, 0.0, -0.0004940921343626035];[1.0, 1.3493995856936145, 3.374014837242641, 2.5959651638352508, 3.152662590302418, 1.1771332896222542, 0.8150161868498511];[0.5418241498077785, 0.6077591010615243]
F0283;[0.005696391600418889, 0.0, -0.017089174801256667, 0.0, 0.017089174801256667, 0.0, -0.005696391600418889];[1.0, -0.4232481753441708, 2.425965319257217, -0.6963345316622003, 2.0810705681573474, -0.306537250028018, 0.618741123951486];[0.39795191860620016, 0.5532663392972633]
F0284;[0.0009814503174864393, 0.0, -0.002944350952459318, 0.0, 0.002944350952459318, 0.0, -0.0009814503174864393];[1.0, 1.4661722330069316, 3.413033304191749, 2.779049154158167, 3.1324885848899005, 1.2329660805276166, 0.7716654201337738];[0.5403859537096628, 0.623982637572841]
F0285;[0.6567063662258095, 0.0, -1.9701190986774284, 0.0, 1.9701190986774284, 0.0, -0.6567063662258095];[1.0, 0.1920186893739878, -2.185233873601295, -0.25994877930233606, 1.6523827502939357, 0.1119432814115327, -0.3968136904920382];[0.06933846535316135, 0.9573999268117191]
F0286;[0.0008438462528553085, 0.0, -0.003375385011421234, 0.0, 0.005063077517131851, 0.0, -0.003375385011421234, 0.0, 0.0008438462528553085];[1.0, 6.685035553322403, 20.233573823761084, 36.195382901303546, 41.84727004612749, 32.018793984114524, 15.837602613206599, 4.633565968554561, 0.6148437308732495];[0.7670341524337503, 0.9299229972067125]
F0287;[0.0002719679893005587, 0.0, -0.0010878719572022348, 0.0, 0.0016318079358033522, 0.0, -0.0010878719572022348, 0.0, 0.0002719679893005587];[1.0, 6.848831826256747, 21.209327427331214, 38.72433275430589, 45.55837894390173, 35.35764854096432, 17.683854358409842, 5.2162132564449255, 0.696209956075305];[0.7932019343781788, 0.9143379399917316]
F0288;[0.15123279949646196, 0.0, -0.6049311979858478, 0.0, 0.9073967969787717, 0.0, -0.6049311979858478, 0.0, 0.15123279949646196];[1.0, -2.640938855148589, 2.4250553041273006, -1.698010366415918, 2.253276572394661, -2.0436804465086444, 1.046499652769568, -0.5151656788954043, 0.17596052363621448];[0.0405733640686734, 0.6918733345967197]
F0289;[0.2609240958273457, 0.0, -1.0436963833093829, 0.0, 1.5655445749640742, 0.0, -1.0436963833093829, 0.0, 0.2609240958273457];[1.0, -1.700833536723319, -0.2228370019325433, 0.7266489912024408, 1.2429036363853452, -1.009302610065441, -0.05877577406592263, -0.1648124973311813, 0.19152117469316612];[0.03970067303642155, 0.7873939254097814]
F0290;[0.16664182052032633, 0.0, -0.6665672820813053, 0.0, 0.999850923121958, 0.0, -0.6665672820813053, 0.0, 0.16664182052032633];[1.0, 1.2457810423478293, -0.10002604120055525, -0.007981981627055101, 1.0843234217427216, 0.653022203431588, 0.1241758965376772, 0.2252340705245608, 0.17472106384715608];[0.22799702984802195, 0.8957462630824474]
F0291;[0.0008122709391439119, 0.0, -0.00406135469571956, 0.0, 0.00812270939143912, 0.0, -0.00812270939143912, 0.0, 0.00406135469571956, 0.0, -0.0008122709391439119];[1.0, 5.088101043697105, 14.160066931376008, 26.513210336002924, 36.7406016499917, 38.84354740910037, 31.78339105790692, 19.824509752474064, 9.141951460735894, 2.8326990321403853, 0.4834885422140754];[0.5604933107193841, 0.8082318237656918]
F0292;[0.0007559172043690036, 0.0, -0.003779586021845018, 0.0, 0.007559172043690036, 0.0, -0.007559172043690036, 0.0, 0.003779586021845018, 0.0, -0.0007559172043690036];[1.0, -4.09993633453631, 10.482595193290955, -18.281053159897766, 24.648263676134412, -25.667620070088336, 21.391591629726236, -13.751571850228263, 6.827851984511523, -2.302811950476126, 0.4887435117807657];[0.23275707029673776, 0.47678774620488484]
F0293;[0.00021258608480899583, 0.0, -0.0010629304240449792, 0.0, 0.0021258608480899583, 0.0, -0.0021258608480899583, 0.0, 0.0010629304240449792, 0.0, -0.00021258608480899583];[1.0, 4.82984725360739, 13.490947291345435, 25.38307752812854, 35.71326074195652, 38.30705158530683, 32.00248734613705, 20.3739185900085, 9.696303391425959, 3.105163184254188, 0.5770420023337794];[0.5769677379047692, 0.7641493549166885]
F0294;[2.4656380390735197e-06, 0.0, -1.2328190195367598e-05, 0.0, 2.4656380390735196e-05, 0.0, -2.4656380390735196e-05, 0.0, 1.2328190195367598e-05, 0.0, -2.4656380390735197e-06];[1.0, -9.471440415256945, 40.66258534163836, -104.19638197972374, 176.47527113473433, -206.4207090959326, 168.87082305806302, -95.41175272371804, 35.63187622947119, -7.942910432463892, 0.8026391539449976];[0.04290864874109479, 0.11763201221429131]
F0295;[0.0280950469012559, 0.0, -0.1404752345062795, 0.0, 0.280950469012559, 0.0, -0.280950469012559, 0.0, 0.1404752345062795, 0.0, -0.0280950469012559];[1.0, 2.4052529587683797, 3.4392212075493416, 4.1363891829762265, 4.836132865221993, 4.58180917343375, 3.71703815267824, 2.5499933196913873, 1.5516630450351108, 0.693734759253868, 0.21951121949654293];[0.3292365841651842, 0.849546590637969]
F0296;[0.018337672471167313, 0.0, -0.11002603482700388, 0.0, 0.2750650870675097, 0.0, -0.36675344942334626, 0.0, 0.2750650870675097, 0.0, -0.11002603482700388, 0.0, 0.018337672471167313];[1.0, 2.2361459249189712, 3.041715577480881, 3.707794301051898, 4.861951478890778, 5.124103460650483, 4.7707975355290655, 3.969547898963794, 3.1419230530240885, 2.0449208279570525, 1.2278475389590886, 0.5642630898552803, 0.20065627633001779];[0.28924352381718343, 0.8459324484906544]
F0297;[0.1737072679355752, 0.0, -1.0422436076134511, 0.0, 2.605609019033628, 0.0, -3.474145358711504, 0.0, 2.605609019033628, 0.0, -1.0422436076134511, 0.0, 0.1737072679355752];[1.0, 0.15792850719397222, -2.7156638916108293, -0.2962989190224158, 3.729489085259283, 0.30309526506027795, -2.883524106796903, -0.1320141046733543, 1.4831652537198328, 0.026965048543963498, -0.4808720925451995, 0.01616610722963889, 0.13640823025592497];[0.1080355245214133, 0.901747053485275]
F0298;[0.027308586327884122, 0.0, -0.16385151796730474, 0.0, 0.4096287949182618, 0.0, -0.5461717265576824, 0.0, 0.4096287949182618, 0.0, -0.16385151796730474, 0.0, 0.027308586327884122];[1.0, -1.554064634528749, 1.3646143966825712, -1.4671370672207185, 2.4757884285992438, -2.372553026859383, 2.0295425986567377, -1.6809633910089983, 1.5315672488418304, -0.9735573745930678, 0.6703055967537386, -0.35536978004851016, 0.18079982594568267];[0.15575934214358733, 0.7501004583646443]
